transcript_id	gene_id
ENST00000398632	ENSG00000183486
ENST00000680215	ENSG00000183486
ENST00000380671	ENSG00000157578
ENST00000288350	ENSG00000157578
ENST00000358268	ENSG00000157578
ENST00000495240	ENSG00000157578
ENST00000484878	ENSG00000157578
ENST00000485895	ENSG00000157578
ENST00000491625	ENSG00000157578
ENST00000459939	ENSG00000157578
ENST00000490184	ENSG00000157578
ENST00000418018	ENSG00000157578
ENST00000466954	ENSG00000157578
ENST00000448288	ENSG00000157578
ENST00000434281	ENSG00000157578
ENST00000438404	ENSG00000157578
ENST00000411566	ENSG00000157578
ENST00000468009	ENSG00000157578
ENST00000415863	ENSG00000157578
ENST00000426783	ENSG00000157578
ENST00000456017	ENSG00000157578
ENST00000451131	ENSG00000157578
ENST00000480612	ENSG00000157578
ENST00000400099	ENSG00000154723
ENST00000400094	ENSG00000154723
ENST00000284971	ENSG00000154723
ENST00000457143	ENSG00000154723
ENST00000400090	ENSG00000154723
ENST00000400087	ENSG00000154723
ENST00000400093	ENSG00000154723
ENST00000486002	ENSG00000154723
ENST00000446649	ENSG00000237338
ENST00000330205	ENSG00000160284
ENST00000291672	ENSG00000160284
ENST00000415026	ENSG00000228404
ENST00000356396	ENSG00000160285
ENST00000491729	ENSG00000160285
ENST00000397728	ENSG00000160285
ENST00000419093	ENSG00000160285
ENST00000457828	ENSG00000160285
ENST00000474319	ENSG00000160285
ENST00000522411	ENSG00000160285
ENST00000484808	ENSG00000160285
ENST00000464357	ENSG00000160285
ENST00000450351	ENSG00000160285
ENST00000472272	ENSG00000160285
ENST00000418029	ENSG00000223901
ENST00000626933	ENSG00000223901
ENST00000455567	ENSG00000215424
ENST00000590829	ENSG00000215424
ENST00000669476	ENSG00000215424
ENST00000654493	ENSG00000215424
ENST00000656253	ENSG00000215424
ENST00000591223	ENSG00000215424
ENST00000670190	ENSG00000215424
ENST00000664725	ENSG00000215424
ENST00000414659	ENSG00000215424
ENST00000432735	ENSG00000215424
ENST00000444998	ENSG00000215424
ENST00000421927	ENSG00000215424
ENST00000662666	ENSG00000215424
ENST00000588753	ENSG00000215424
ENST00000420074	ENSG00000215424
ENST00000444966	ENSG00000228137
ENST00000447037	ENSG00000239415
ENST00000430259	ENSG00000239415
ENST00000494498	ENSG00000160282
ENST00000483568	ENSG00000160282
ENST00000291670	ENSG00000160282
ENST00000397748	ENSG00000160282
ENST00000498355	ENSG00000160282
ENST00000460011	ENSG00000160282
ENST00000446405	ENSG00000160282
ENST00000397743	ENSG00000160282
ENST00000397746	ENSG00000160282
ENST00000488577	ENSG00000160282
ENST00000480950	ENSG00000160282
ENST00000469240	ENSG00000160282
ENST00000674895	ENSG00000159267
ENST00000612277	ENSG00000159267
ENST00000336648	ENSG00000159267
ENST00000399120	ENSG00000159267
ENST00000675307	ENSG00000159267
ENST00000675057	ENSG00000159267
ENST00000482273	ENSG00000159267
ENST00000448340	ENSG00000159267
ENST00000427746	ENSG00000159267
ENST00000408471	ENSG00000221398
ENST00000432085	ENSG00000180509
ENST00000621601	ENSG00000180509
ENST00000611936	ENSG00000180509
ENST00000337385	ENSG00000180509
ENST00000399289	ENSG00000180509
ENST00000399286	ENSG00000180509
ENST00000416357	ENSG00000180509
ENST00000399284	ENSG00000180509
ENST00000683564	ENSG00000180509
ENST00000684616	ENSG00000180509
ENST00000684073	ENSG00000180509
ENST00000684327	ENSG00000180509
ENST00000683028	ENSG00000180509
ENST00000489175	ENSG00000180509
ENST00000361866	ENSG00000142156
ENST00000492851	ENSG00000142156
ENST00000683550	ENSG00000142156
ENST00000466285	ENSG00000142156
ENST00000463060	ENSG00000142156
ENST00000498614	ENSG00000142156
ENST00000612273	ENSG00000142156
ENST00000682634	ENSG00000142156
ENST00000486023	ENSG00000142156
ENST00000430860	ENSG00000205927
ENST00000382357	ENSG00000205927
ENST00000333337	ENSG00000205927
ENST00000453716	ENSG00000232539
ENST00000382348	ENSG00000184221
ENST00000426947	ENSG00000184221
ENST00000498799	ENSG00000184221
ENST00000657804	ENSG00000226527
ENST00000670527	ENSG00000226527
ENST00000421051	ENSG00000226527
ENST00000655501	ENSG00000226527
ENST00000669414	ENSG00000226433
ENST00000450830	ENSG00000226433
ENST00000451980	ENSG00000229086
ENST00000637328	ENSG00000229086
ENST00000518498	ENSG00000160180
ENST00000489676	ENSG00000160180
ENST00000398431	ENSG00000160180
ENST00000299443	ENSG00000166351
ENST00000620442	ENSG00000166351
ENST00000400427	ENSG00000177398
ENST00000400424	ENSG00000177398
ENST00000408910	ENSG00000177398
ENST00000408989	ENSG00000177398
ENST00000400421	ENSG00000177398
ENST00000466434	ENSG00000177398
ENST00000468982	ENSG00000177398
ENST00000485357	ENSG00000177398
ENST00000491559	ENSG00000177398
ENST00000497243	ENSG00000177398
ENST00000475047	ENSG00000177398
ENST00000484174	ENSG00000177398
ENST00000400423	ENSG00000177398
ENST00000484712	ENSG00000177398
ENST00000684541	ENSG00000288711
ENST00000684114	ENSG00000288711
ENST00000682732	ENSG00000288711
ENST00000285679	ENSG00000155313
ENST00000351097	ENSG00000155313
ENST00000285681	ENSG00000155313
ENST00000547201	ENSG00000155313
ENST00000549362	ENSG00000155313
ENST00000464435	ENSG00000155313
ENST00000453553	ENSG00000155313
ENST00000449491	ENSG00000155313
ENST00000478932	ENSG00000155313
ENST00000400183	ENSG00000155313
ENST00000424582	ENSG00000238257
ENST00000440620	ENSG00000233036
ENST00000423658	ENSG00000227840
ENST00000329621	ENSG00000183640
ENST00000621162	ENSG00000274749
ENST00000332378	ENSG00000182591
ENST00000382822	ENSG00000206102
ENST00000429033	ENSG00000228941
ENST00000653041	ENSG00000286643
ENST00000490865	ENSG00000237325
ENST00000433071	ENSG00000237594
ENST00000393804	ENSG00000230870
ENST00000449339	ENSG00000234509
ENST00000389995	ENSG00000142168
ENST00000476106	ENSG00000142168
ENST00000270142	ENSG00000142168
ENST00000470944	ENSG00000142168
ENST00000458922	ENSG00000238390
ENST00000609934	ENSG00000273271
ENST00000445197	ENSG00000229046
ENST00000610276	ENSG00000273091
ENST00000693273	ENSG00000142197
ENST00000691173	ENSG00000142197
ENST00000685394	ENSG00000142197
ENST00000399151	ENSG00000142197
ENST00000492760	ENSG00000142197
ENST00000463668	ENSG00000142197
ENST00000399149	ENSG00000214867
ENST00000608391	ENSG00000273199
ENST00000397184	ENSG00000228107
ENST00000447535	ENSG00000233056
ENST00000344577	ENSG00000188992
ENST00000681601	ENSG00000188992
ENST00000680487	ENSG00000188992
ENST00000679868	ENSG00000188992
ENST00000400211	ENSG00000188992
ENST00000614229	ENSG00000188992
ENST00000680801	ENSG00000188992
ENST00000536861	ENSG00000188992
ENST00000397911	ENSG00000221837
ENST00000484861	ENSG00000221837
ENST00000355680	ENSG00000160310
ENST00000397638	ENSG00000160310
ENST00000291705	ENSG00000160310
ENST00000397637	ENSG00000160310
ENST00000334494	ENSG00000160310
ENST00000397628	ENSG00000160310
ENST00000440086	ENSG00000160310
ENST00000482508	ENSG00000160310
ENST00000481861	ENSG00000160310
ENST00000455177	ENSG00000160310
ENST00000491389	ENSG00000160310
ENST00000498151	ENSG00000160310
ENST00000486520	ENSG00000160310
ENST00000451211	ENSG00000160310
ENST00000458387	ENSG00000160310
ENST00000398905	ENSG00000157554
ENST00000398907	ENSG00000157554
ENST00000398897	ENSG00000157554
ENST00000398911	ENSG00000157554
ENST00000417133	ENSG00000157554
ENST00000398910	ENSG00000157554
ENST00000288319	ENSG00000157554
ENST00000453032	ENSG00000157554
ENST00000398919	ENSG00000157554
ENST00000481609	ENSG00000157554
ENST00000492833	ENSG00000157554
ENST00000468474	ENSG00000157554
ENST00000473107	ENSG00000157554
ENST00000485493	ENSG00000157554
ENST00000442448	ENSG00000157554
ENST00000400374	ENSG00000215454
ENST00000300482	ENSG00000142185
ENST00000431901	ENSG00000142185
ENST00000397928	ENSG00000142185
ENST00000397932	ENSG00000142185
ENST00000300481	ENSG00000142185
ENST00000498430	ENSG00000142185
ENST00000490982	ENSG00000142185
ENST00000380588	ENSG00000183067
ENST00000479378	ENSG00000183067
ENST00000459922	ENSG00000183067
ENST00000616522	ENSG00000274790
ENST00000621924	ENSG00000275496
ENST00000619488	ENSG00000275496
ENST00000617746	ENSG00000275496
ENST00000624446	ENSG00000275496
ENST00000623405	ENSG00000275496
ENST00000623575	ENSG00000275496
ENST00000623506	ENSG00000275496
ENST00000624484	ENSG00000280019
ENST00000623377	ENSG00000279709
ENST00000615262	ENSG00000276902
ENST00000623047	ENSG00000280145
ENST00000623106	ENSG00000280145
ENST00000625185	ENSG00000280145
ENST00000624846	ENSG00000280145
ENST00000623313	ENSG00000280145
ENST00000623950	ENSG00000280145
ENST00000624965	ENSG00000280145
ENST00000623324	ENSG00000280145
ENST00000623225	ENSG00000278878
ENST00000624181	ENSG00000278878
ENST00000624266	ENSG00000279788
ENST00000623809	ENSG00000279728
ENST00000623892	ENSG00000280164
ENST00000380620	ENSG00000183778
ENST00000475838	ENSG00000183778
ENST00000615480	ENSG00000183778
ENST00000684187	ENSG00000183778
ENST00000682818	ENSG00000183778
ENST00000684495	ENSG00000183778
ENST00000683344	ENSG00000183778
ENST00000398714	ENSG00000183778
ENST00000682542	ENSG00000183778
ENST00000343118	ENSG00000183778
ENST00000380618	ENSG00000183778
ENST00000457157	ENSG00000231106
ENST00000691257	ENSG00000289221
ENST00000442815	ENSG00000237989
ENST00000689953	ENSG00000237989
ENST00000441095	ENSG00000233922
ENST00000424569	ENSG00000233922
ENST00000662558	ENSG00000233922
ENST00000671273	ENSG00000233922
ENST00000685333	ENSG00000233922
ENST00000653079	ENSG00000185433
ENST00000664370	ENSG00000185433
ENST00000659435	ENSG00000185433
ENST00000668944	ENSG00000185433
ENST00000439840	ENSG00000185433
ENST00000662610	ENSG00000185433
ENST00000662734	ENSG00000185433
ENST00000441013	ENSG00000185433
ENST00000332587	ENSG00000185433
ENST00000662287	ENSG00000185433
ENST00000671034	ENSG00000185433
ENST00000670098	ENSG00000185433
ENST00000669436	ENSG00000185433
ENST00000665829	ENSG00000185433
ENST00000667265	ENSG00000185433
ENST00000662827	ENSG00000185433
ENST00000659593	ENSG00000185433
ENST00000665160	ENSG00000185433
ENST00000652840	ENSG00000185433
ENST00000659748	ENSG00000185433
ENST00000657301	ENSG00000185433
ENST00000668015	ENSG00000185433
ENST00000440205	ENSG00000185433
ENST00000655536	ENSG00000185433
ENST00000686572	ENSG00000185433
ENST00000456917	ENSG00000234883
ENST00000659862	ENSG00000234883
ENST00000686985	ENSG00000288842
ENST00000690385	ENSG00000289511
ENST00000607953	ENSG00000273102
ENST00000692721	ENSG00000289001
ENST00000688872	ENSG00000289224
ENST00000467026	ENSG00000160294
ENST00000496607	ENSG00000160294
ENST00000486937	ENSG00000160294
ENST00000291688	ENSG00000160294
ENST00000397708	ENSG00000160294
ENST00000481113	ENSG00000160294
ENST00000494755	ENSG00000160294
ENST00000479557	ENSG00000160294
ENST00000426537	ENSG00000160294
ENST00000495475	ENSG00000160294
ENST00000397701	ENSG00000182362
ENST00000468924	ENSG00000182362
ENST00000397694	ENSG00000182362
ENST00000329319	ENSG00000182362
ENST00000339195	ENSG00000182362
ENST00000397692	ENSG00000182362
ENST00000492864	ENSG00000182362
ENST00000397691	ENSG00000182362
ENST00000491666	ENSG00000160298
ENST00000397683	ENSG00000160298
ENST00000417060	ENSG00000160298
ENST00000291691	ENSG00000160298
ENST00000397682	ENSG00000160298
ENST00000397679	ENSG00000160298
ENST00000397680	ENSG00000160298
ENST00000472607	ENSG00000160298
ENST00000445935	ENSG00000160298
ENST00000475776	ENSG00000160298
ENST00000450007	ENSG00000225043
ENST00000689761	ENSG00000289421
ENST00000417564	ENSG00000160305
ENST00000651436	ENSG00000160305
ENST00000400274	ENSG00000160305
ENST00000457905	ENSG00000160305
ENST00000466639	ENSG00000160305
ENST00000435722	ENSG00000160305
ENST00000473752	ENSG00000160305
ENST00000494435	ENSG00000160305
ENST00000480553	ENSG00000160305
ENST00000472364	ENSG00000160305
ENST00000481883	ENSG00000160305
ENST00000478105	ENSG00000160305
ENST00000479654	ENSG00000160305
ENST00000442434	ENSG00000223692
ENST00000365369	ENSG00000202239
ENST00000414617	ENSG00000215088
ENST00000450928	ENSG00000231355
ENST00000381831	ENSG00000159131
ENST00000381839	ENSG00000159131
ENST00000381815	ENSG00000159131
ENST00000424203	ENSG00000159131
ENST00000482663	ENSG00000159131
ENST00000487155	ENSG00000159131
ENST00000460305	ENSG00000159131
ENST00000467575	ENSG00000159131
ENST00000361093	ENSG00000159131
ENST00000366093	ENSG00000159131
ENST00000466882	ENSG00000159131
ENST00000497313	ENSG00000159131
ENST00000430874	ENSG00000159131
ENST00000426819	ENSG00000159131
ENST00000476524	ENSG00000159131
ENST00000488791	ENSG00000159131
ENST00000438059	ENSG00000159131
ENST00000441403	ENSG00000159131
ENST00000448054	ENSG00000233956
ENST00000290239	ENSG00000284448
ENST00000439593	ENSG00000159147
ENST00000303113	ENSG00000159147
ENST00000453626	ENSG00000159147
ENST00000303071	ENSG00000159147
ENST00000457359	ENSG00000159147
ENST00000417871	ENSG00000159147
ENST00000460557	ENSG00000159147
ENST00000442660	ENSG00000159147
ENST00000444517	ENSG00000159147
ENST00000437395	ENSG00000159147
ENST00000432378	ENSG00000159147
ENST00000440810	ENSG00000159147
ENST00000462566	ENSG00000159147
ENST00000484377	ENSG00000142188
ENST00000420455	ENSG00000142188
ENST00000470682	ENSG00000142188
ENST00000468874	ENSG00000142188
ENST00000542230	ENSG00000142188
ENST00000441128	ENSG00000142188
ENST00000442441	ENSG00000142188
ENST00000474272	ENSG00000142188
ENST00000432504	ENSG00000142188
ENST00000459909	ENSG00000142188
ENST00000290200	ENSG00000243646
ENST00000422891	ENSG00000243646
ENST00000637650	ENSG00000243646
ENST00000609556	ENSG00000243646
ENST00000696764	ENSG00000243646
ENST00000493295	ENSG00000243646
ENST00000498371	ENSG00000243646
ENST00000696765	ENSG00000243646
ENST00000451065	ENSG00000243646
ENST00000290219	ENSG00000159128
ENST00000439213	ENSG00000159128
ENST00000381995	ENSG00000159128
ENST00000545369	ENSG00000159128
ENST00000405436	ENSG00000159128
ENST00000696724	ENSG00000159128
ENST00000421802	ENSG00000159128
ENST00000602568	ENSG00000270116
ENST00000424733	ENSG00000228677
ENST00000581640	ENSG00000230366
ENST00000578829	ENSG00000230366
ENST00000585273	ENSG00000230366
ENST00000584840	ENSG00000230366
ENST00000454482	ENSG00000230366
ENST00000579533	ENSG00000263969
ENST00000497493	ENSG00000157538
ENST00000399000	ENSG00000157538
ENST00000309117	ENSG00000157538
ENST00000399001	ENSG00000157538
ENST00000476950	ENSG00000157538
ENST00000488368	ENSG00000157538
ENST00000398998	ENSG00000157538
ENST00000495858	ENSG00000157538
ENST00000480452	ENSG00000157538
ENST00000475009	ENSG00000157538
ENST00000492514	ENSG00000157538
ENST00000462467	ENSG00000157538
ENST00000498789	ENSG00000157538
ENST00000440629	ENSG00000242553
ENST00000492275	ENSG00000182670
ENST00000418766	ENSG00000182670
ENST00000485402	ENSG00000182670
ENST00000438055	ENSG00000182670
ENST00000450533	ENSG00000182670
ENST00000696811	ENSG00000182670
ENST00000696812	ENSG00000182670
ENST00000481605	ENSG00000182670
ENST00000463216	ENSG00000182670
ENST00000494243	ENSG00000182670
ENST00000540756	ENSG00000182670
ENST00000399010	ENSG00000182670
ENST00000411496	ENSG00000182670
ENST00000399017	ENSG00000182670
ENST00000484047	ENSG00000182670
ENST00000354749	ENSG00000182670
ENST00000479930	ENSG00000182670
ENST00000460328	ENSG00000182670
ENST00000491952	ENSG00000182670
ENST00000476784	ENSG00000182670
ENST00000414818	ENSG00000182670
ENST00000487711	ENSG00000182670
ENST00000472398	ENSG00000182670
ENST00000469939	ENSG00000182670
ENST00000428693	ENSG00000182670
ENST00000488522	ENSG00000182670
ENST00000475170	ENSG00000160255
ENST00000397852	ENSG00000160255
ENST00000397857	ENSG00000160255
ENST00000397854	ENSG00000160255
ENST00000652462	ENSG00000160255
ENST00000498666	ENSG00000160255
ENST00000355153	ENSG00000160255
ENST00000397850	ENSG00000160255
ENST00000523323	ENSG00000160255
ENST00000696946	ENSG00000160255
ENST00000302347	ENSG00000160255
ENST00000479202	ENSG00000160255
ENST00000320216	ENSG00000160255
ENST00000521987	ENSG00000160255
ENST00000523663	ENSG00000160255
ENST00000522931	ENSG00000160255
ENST00000517563	ENSG00000160255
ENST00000522688	ENSG00000160255
ENST00000520389	ENSG00000160255
ENST00000524251	ENSG00000160255
ENST00000517819	ENSG00000160255
ENST00000479849	ENSG00000160255
ENST00000397846	ENSG00000160255
ENST00000523126	ENSG00000160255
ENST00000521995	ENSG00000160255
ENST00000518033	ENSG00000160255
ENST00000397841	ENSG00000183250
ENST00000615847	ENSG00000183250
ENST00000660377	ENSG00000183250
ENST00000657006	ENSG00000183250
ENST00000658179	ENSG00000183250
ENST00000667826	ENSG00000183250
ENST00000663249	ENSG00000183250
ENST00000654166	ENSG00000183250
ENST00000330551	ENSG00000183250
ENST00000690957	ENSG00000183250
ENST00000664358	ENSG00000183250
ENST00000360542	ENSG00000197683
ENST00000382835	ENSG00000206107
ENST00000508999	ENSG00000250973
ENST00000399889	ENSG00000182816
ENST00000581194	ENSG00000265007
ENST00000355459	ENSG00000198390
ENST00000418755	ENSG00000233640
ENST00000334067	ENSG00000186970
ENST00000390689	ENSG00000184351
ENST00000334055	ENSG00000186965
ENST00000334063	ENSG00000244025
ENST00000334058	ENSG00000186967
ENST00000334151	ENSG00000186977
ENST00000421795	ENSG00000237841
ENST00000445258	ENSG00000235312
ENST00000406413	ENSG00000218125
ENST00000439851	ENSG00000236612
ENST00000334046	ENSG00000186925
ENST00000334849	ENSG00000244362
ENST00000382830	ENSG00000206106
ENST00000391624	ENSG00000212938
ENST00000334680	ENSG00000186924
ENST00000334664	ENSG00000244624
ENST00000382828	ENSG00000206105
ENST00000330798	ENSG00000184032
ENST00000382826	ENSG00000206104
ENST00000444335	ENSG00000231068
ENST00000454921	ENSG00000236400
ENST00000333892	ENSG00000187026
ENST00000335093	ENSG00000187005
ENST00000334160	ENSG00000186980
ENST00000390690	ENSG00000240432
ENST00000516464	ENSG00000252273
ENST00000399358	ENSG00000214976
ENST00000418544	ENSG00000224602
ENST00000364155	ENSG00000201025
ENST00000602454	ENSG00000270139
ENST00000661484	ENSG00000287066
ENST00000624971	ENSG00000280432
ENST00000384906	ENSG00000207638
ENST00000362160	ENSG00000199030
ENST00000602654	ENSG00000269950
ENST00000385128	ENSG00000207863
ENST00000458992	ENSG00000239023
ENST00000286827	ENSG00000156299
ENST00000423206	ENSG00000156299
ENST00000541036	ENSG00000156299
ENST00000698169	ENSG00000156299
ENST00000636887	ENSG00000156299
ENST00000455508	ENSG00000156299
ENST00000491927	ENSG00000156299
ENST00000469412	ENSG00000156299
ENST00000380637	ENSG00000185437
ENST00000380634	ENSG00000185437
ENST00000458295	ENSG00000185437
ENST00000440288	ENSG00000185437
ENST00000380631	ENSG00000185437
ENST00000333634	ENSG00000185437
ENST00000452550	ENSG00000185437
ENST00000423596	ENSG00000185437
ENST00000698170	ENSG00000185437
ENST00000447939	ENSG00000185437
ENST00000645487	ENSG00000160221
ENST00000644251	ENSG00000160221
ENST00000495007	ENSG00000160221
ENST00000427803	ENSG00000160221
ENST00000493883	ENSG00000160221
ENST00000480786	ENSG00000160221
ENST00000348499	ENSG00000160221
ENST00000291577	ENSG00000160221
ENST00000389690	ENSG00000160221
ENST00000646873	ENSG00000160221
ENST00000488392	ENSG00000160221
ENST00000419699	ENSG00000160221
ENST00000449622	ENSG00000160221
ENST00000470545	ENSG00000160221
ENST00000642815	ENSG00000160221
ENST00000686536	ENSG00000289546
ENST00000334068	ENSG00000186971
ENST00000334897	ENSG00000186930
ENST00000329122	ENSG00000184724
ENST00000624081	ENSG00000279493
ENST00000617716	ENSG00000275464
ENST00000620528	ENSG00000280071
ENST00000623188	ENSG00000279687
ENST00000623960	ENSG00000277117
ENST00000623998	ENSG00000280433
ENST00000655379	ENSG00000238197
ENST00000654247	ENSG00000238197
ENST00000655758	ENSG00000238197
ENST00000665120	ENSG00000238197
ENST00000662524	ENSG00000238197
ENST00000665654	ENSG00000238197
ENST00000458479	ENSG00000238197
ENST00000440052	ENSG00000238197
ENST00000660366	ENSG00000238197
ENST00000653345	ENSG00000238197
ENST00000653730	ENSG00000238197
ENST00000655910	ENSG00000238197
ENST00000455170	ENSG00000238197
ENST00000665598	ENSG00000238197
ENST00000691027	ENSG00000238197
ENST00000655642	ENSG00000235888
ENST00000417335	ENSG00000235888
ENST00000663162	ENSG00000235888
ENST00000652155	ENSG00000235888
ENST00000666868	ENSG00000235888
ENST00000419664	ENSG00000235888
ENST00000691476	ENSG00000235888
ENST00000441379	ENSG00000227039
ENST00000609694	ENSG00000227039
ENST00000609592	ENSG00000227039
ENST00000610063	ENSG00000227039
ENST00000608043	ENSG00000227039
ENST00000429132	ENSG00000227039
ENST00000688945	ENSG00000227039
ENST00000692198	ENSG00000227039
ENST00000652633	ENSG00000270071
ENST00000602921	ENSG00000270071
ENST00000688671	ENSG00000270071
ENST00000643466	ENSG00000160223
ENST00000344330	ENSG00000160223
ENST00000407780	ENSG00000160223
ENST00000400379	ENSG00000160223
ENST00000400377	ENSG00000160223
ENST00000700350	ENSG00000160223
ENST00000700351	ENSG00000160223
ENST00000700352	ENSG00000160223
ENST00000700353	ENSG00000160223
ENST00000700354	ENSG00000160223
ENST00000700355	ENSG00000160223
ENST00000700356	ENSG00000160223
ENST00000700357	ENSG00000160223
ENST00000700358	ENSG00000160223
ENST00000700359	ENSG00000160223
ENST00000700360	ENSG00000160223
ENST00000700361	ENSG00000160223
ENST00000444036	ENSG00000224427
ENST00000384370	ENSG00000207098
ENST00000427911	ENSG00000232360
ENST00000454622	ENSG00000227757
ENST00000424837	ENSG00000228961
ENST00000683941	ENSG00000159110
ENST00000382264	ENSG00000159110
ENST00000342136	ENSG00000159110
ENST00000404220	ENSG00000159110
ENST00000420068	ENSG00000159110
ENST00000700427	ENSG00000159110
ENST00000700429	ENSG00000159110
ENST00000342101	ENSG00000159110
ENST00000382238	ENSG00000159110
ENST00000413881	ENSG00000159110
ENST00000443073	ENSG00000159110
ENST00000447980	ENSG00000159110
ENST00000682044	ENSG00000159110
ENST00000417007	ENSG00000159110
ENST00000617004	ENSG00000273796
ENST00000692249	ENSG00000289322
ENST00000684917	ENSG00000289445
ENST00000419628	ENSG00000225431
ENST00000441268	ENSG00000226496
ENST00000654244	ENSG00000226496
ENST00000435493	ENSG00000226496
ENST00000660097	ENSG00000226496
ENST00000446910	ENSG00000226496
ENST00000596365	ENSG00000237945
ENST00000597626	ENSG00000237945
ENST00000616030	ENSG00000237945
ENST00000610236	ENSG00000237945
ENST00000601471	ENSG00000237945
ENST00000427447	ENSG00000237945
ENST00000599421	ENSG00000237945
ENST00000400353	ENSG00000237945
ENST00000622171	ENSG00000237945
ENST00000628906	ENSG00000237945
ENST00000594752	ENSG00000237945
ENST00000594370	ENSG00000237945
ENST00000595747	ENSG00000237945
ENST00000608431	ENSG00000237945
ENST00000593977	ENSG00000237945
ENST00000600155	ENSG00000237945
ENST00000381181	ENSG00000237945
ENST00000620580	ENSG00000237945
ENST00000613667	ENSG00000237945
ENST00000609132	ENSG00000237945
ENST00000701334	ENSG00000237945
ENST00000411694	ENSG00000225331
ENST00000424921	ENSG00000225331
ENST00000701364	ENSG00000225331
ENST00000448049	ENSG00000188660
ENST00000342757	ENSG00000188660
ENST00000651768	ENSG00000188660
ENST00000701366	ENSG00000188660
ENST00000701473	ENSG00000289899
ENST00000635845	ENSG00000215386
ENST00000698000	ENSG00000215386
ENST00000653129	ENSG00000215386
ENST00000697817	ENSG00000215386
ENST00000686312	ENSG00000215386
ENST00000658708	ENSG00000215386
ENST00000697818	ENSG00000215386
ENST00000697819	ENSG00000215386
ENST00000666465	ENSG00000215386
ENST00000697969	ENSG00000215386
ENST00000664579	ENSG00000215386
ENST00000697970	ENSG00000215386
ENST00000697971	ENSG00000215386
ENST00000697933	ENSG00000215386
ENST00000698161	ENSG00000215386
ENST00000667533	ENSG00000215386
ENST00000653624	ENSG00000215386
ENST00000667199	ENSG00000215386
ENST00000654360	ENSG00000215386
ENST00000667485	ENSG00000215386
ENST00000697972	ENSG00000215386
ENST00000697973	ENSG00000215386
ENST00000657177	ENSG00000215386
ENST00000697974	ENSG00000215386
ENST00000697975	ENSG00000215386
ENST00000670888	ENSG00000215386
ENST00000663661	ENSG00000215386
ENST00000697976	ENSG00000215386
ENST00000697977	ENSG00000215386
ENST00000698049	ENSG00000215386
ENST00000697978	ENSG00000215386
ENST00000663776	ENSG00000215386
ENST00000697870	ENSG00000215386
ENST00000660908	ENSG00000215386
ENST00000653809	ENSG00000215386
ENST00000653669	ENSG00000215386
ENST00000602935	ENSG00000215386
ENST00000602580	ENSG00000215386
ENST00000656690	ENSG00000215386
ENST00000698050	ENSG00000215386
ENST00000698162	ENSG00000215386
ENST00000698051	ENSG00000215386
ENST00000666517	ENSG00000215386
ENST00000655524	ENSG00000215386
ENST00000658518	ENSG00000215386
ENST00000667152	ENSG00000215386
ENST00000619222	ENSG00000215386
ENST00000671280	ENSG00000215386
ENST00000667869	ENSG00000215386
ENST00000658644	ENSG00000215386
ENST00000656642	ENSG00000215386
ENST00000663510	ENSG00000215386
ENST00000698163	ENSG00000215386
ENST00000698109	ENSG00000215386
ENST00000693158	ENSG00000215386
ENST00000669537	ENSG00000215386
ENST00000658075	ENSG00000215386
ENST00000698052	ENSG00000215386
ENST00000660532	ENSG00000215386
ENST00000661987	ENSG00000215386
ENST00000697871	ENSG00000215386
ENST00000667804	ENSG00000215386
ENST00000698121	ENSG00000215386
ENST00000698110	ENSG00000215386
ENST00000654560	ENSG00000215386
ENST00000670003	ENSG00000215386
ENST00000697934	ENSG00000215386
ENST00000697935	ENSG00000215386
ENST00000400178	ENSG00000215386
ENST00000663095	ENSG00000215386
ENST00000698164	ENSG00000215386
ENST00000456342	ENSG00000215386
ENST00000697853	ENSG00000215386
ENST00000657408	ENSG00000215386
ENST00000670446	ENSG00000215386
ENST00000661148	ENSG00000215386
ENST00000671666	ENSG00000215386
ENST00000666636	ENSG00000215386
ENST00000697820	ENSG00000215386
ENST00000697979	ENSG00000215386
ENST00000697872	ENSG00000215386
ENST00000697936	ENSG00000215386
ENST00000697937	ENSG00000215386
ENST00000698061	ENSG00000215386
ENST00000697938	ENSG00000215386
ENST00000666794	ENSG00000215386
ENST00000698062	ENSG00000215386
ENST00000698063	ENSG00000215386
ENST00000656817	ENSG00000215386
ENST00000697939	ENSG00000215386
ENST00000697821	ENSG00000215386
ENST00000697980	ENSG00000215386
ENST00000697873	ENSG00000215386
ENST00000697940	ENSG00000215386
ENST00000697941	ENSG00000215386
ENST00000667703	ENSG00000215386
ENST00000698064	ENSG00000215386
ENST00000698065	ENSG00000215386
ENST00000697942	ENSG00000215386
ENST00000698066	ENSG00000215386
ENST00000697981	ENSG00000215386
ENST00000668571	ENSG00000215386
ENST00000697982	ENSG00000215386
ENST00000670045	ENSG00000215386
ENST00000655848	ENSG00000215386
ENST00000663968	ENSG00000215386
ENST00000669276	ENSG00000215386
ENST00000658724	ENSG00000215386
ENST00000654997	ENSG00000215386
ENST00000657710	ENSG00000215386
ENST00000655197	ENSG00000215386
ENST00000657060	ENSG00000215386
ENST00000670980	ENSG00000215386
ENST00000445461	ENSG00000215386
ENST00000697943	ENSG00000215386
ENST00000662969	ENSG00000215386
ENST00000698093	ENSG00000215386
ENST00000697874	ENSG00000215386
ENST00000697944	ENSG00000215386
ENST00000419952	ENSG00000215386
ENST00000657745	ENSG00000215386
